-1.00,-1.00,-1.00,-1.00,0.78,0.78,0
-1.00,-1.00,-1.00,-1.00,0.99,0.99,0
-3.64,1.41,-0.02,-0.05,1.18,1.18,0
-3.90,3.41,-0.08,-0.06,1.39,1.39,0
-2.99,5.55,-0.08,-0.02,1.58,1.58,0
-3.52,3.74,-0.04,-0.05,1.79,1.79,0
-4.05,3.06,-0.02,-0.05,2.00,2.00,0
-3.96,2.71,-0.04,-0.06,2.19,2.19,0
-3.91,2.96,-0.06,-0.06,2.40,2.40,0
-3.70,3.60,-0.06,-0.05,2.61,2.61,0
-3.40,4.33,-0.05,-0.06,2.80,2.80,0
-3.58,4.26,-0.06,-0.07,3.01,3.01,0
-4.06,4.53,-0.07,-0.07,3.20,3.20,0
-4.11,4.73,-0.07,-0.06,3.41,3.41,0
-4.02,5.02,-0.07,-0.05,3.62,3.62,0
-4.02,4.98,-0.08,-0.05,3.81,3.81,0
-3.69,4.09,-0.07,-0.05,4.02,4.02,0
-4.56,3.82,-0.06,-0.07,4.23,4.23,0
-3.84,3.75,-0.05,-0.03,4.42,4.42,0
-4.45,4.28,-0.08,-0.08,4.63,4.63,0
-4.89,4.71,-0.06,-0.07,4.82,4.82,0
-4.42,4.56,-0.07,-0.06,5.03,5.03,0
-3.82,3.66,-0.05,-0.06,5.23,5.23,0
-4.47,3.38,-0.06,-0.06,5.43,5.43,0
-4.70,3.53,-0.06,-0.06,5.63,5.63,0
-4.69,3.63,-0.05,-0.08,5.84,5.84,0
-4.21,3.26,-0.06,-0.06,6.03,6.03,0
-4.46,3.42,-0.06,-0.08,6.24,6.24,0
-4.70,3.59,-0.05,-0.07,6.44,6.44,0
-4.24,2.89,-0.04,-0.08,6.64,6.64,0
-4.65,3.72,-0.04,-0.07,6.85,6.85,0
-4.76,4.37,-0.06,-0.07,7.04,7.04,1
-4.99,3.64,-0.04,-0.08,7.25,7.25,1
-4.91,3.88,-0.05,-0.08,7.46,7.46,1
-4.81,4.46,-0.11,-0.09,7.65,7.65,1
-4.28,4.92,-0.06,-0.05,7.86,7.86,1
-4.21,4.72,-0.07,-0.08,8.07,8.07,1
-4.62,4.68,-0.07,-0.07,8.26,8.26,1
-4.94,4.84,-0.07,-0.08,8.47,8.47,1
-5.07,4.88,-0.06,-0.07,8.66,8.66,1
-4.82,6.03,-0.09,-0.06,8.87,8.87,1
-4.50,4.46,-0.05,-0.04,9.08,9.08,1
-4.64,4.72,-0.10,-0.09,9.27,9.27,1
-5.17,5.40,-0.08,-0.07,9.48,9.48,1
-4.54,5.82,-0.09,-0.07,9.67,9.67,1
-4.59,6.35,-0.11,-0.06,9.88,9.88,1
-4.43,4.60,-0.07,-0.07,10.09,10.09,1
-4.70,4.29,-0.05,-0.06,10.28,10.28,1
-4.32,2.18,-0.04,-0.07,10.49,10.49,2
-3.43,2.77,-0.06,-0.05,10.69,10.69,2
-3.49,3.21,-0.02,-0.06,10.89,10.89,2
-3.98,3.50,-0.04,-0.06,11.09,11.09,2
-3.85,2.28,-0.03,-0.07,11.30,11.30,2
-4.03,3.49,-0.05,-0.06,11.49,11.49,2
-3.79,2.41,-0.03,-0.06,11.70,11.70,2
-4.06,3.11,-0.06,-0.06,11.90,11.90,2
-4.00,3.07,-0.04,-0.07,12.10,12.10,2
-3.83,3.00,-0.05,-0.06,12.31,12.31,2
-3.78,3.39,-0.06,-0.06,12.51,12.51,2
-3.86,3.16,-0.04,-0.06,12.71,12.71,2
-4.14,3.34,-0.06,-0.06,12.90,12.90,2
-3.80,3.27,-0.05,-0.05,13.11,13.11,2
-3.93,3.24,-0.05,-0.07,13.32,13.32,2
-3.85,3.12,-0.05,-0.05,13.51,13.51,2
-3.82,3.35,-0.05,-0.06,13.72,13.72,2
-3.85,3.69,-0.06,-0.06,13.93,13.93,2
-3.82,3.99,-0.05,-0.05,14.12,14.12,3
