-1.00,-1.00,-1.00,-1.00,0.77,0.77,0
-1.00,-1.00,-1.00,-1.00,1.16,1.16,0
-6.44,-3.35,0.06,-0.10,1.21,1.21,0
-6.55,-3.20,0.06,-0.10,1.37,1.37,0
-6.68,-3.26,0.06,-0.11,1.57,1.57,0
-6.59,-3.16,0.05,-0.10,1.78,1.78,0
-6.65,-3.08,0.05,-0.11,1.97,1.97,0
-6.58,-3.07,0.06,-0.10,2.18,2.18,0
-6.75,-2.89,0.05,-0.10,2.39,2.39,0
-6.83,-2.34,0.04,-0.10,2.58,2.58,0
-7.01,-0.31,0.00,-0.10,2.79,2.79,0
-6.98,1.39,-0.02,-0.10,2.98,2.98,0
-7.51,3.98,-0.05,-0.12,3.19,3.19,0
-7.31,7.27,-0.13,-0.11,3.40,3.40,0
-6.89,10.16,-0.18,-0.10,3.59,3.59,0
-6.76,12.08,-0.19,-0.09,3.80,3.80,0
-7.05,12.20,-0.19,-0.11,4.01,4.01,0
-7.31,11.99,-0.19,-0.12,4.20,4.20,0
-7.23,8.86,-0.14,-0.12,4.41,4.41,0
-7.52,5.69,-0.12,-0.13,4.60,4.60,0
-7.14,2.26,-0.03,-0.11,4.81,4.81,0
-6.85,-1.86,0.04,-0.11,5.01,5.01,0
-6.21,-3.38,0.06,-0.09,5.22,5.22,0
-5.99,-4.46,0.08,-0.10,5.41,5.41,0
-6.48,-5.43,0.09,-0.11,5.62,5.62,0
-6.26,-5.45,0.09,-0.09,5.83,5.83,0
-6.15,-5.43,0.09,-0.10,6.02,6.02,0
-6.41,-5.23,0.10,-0.10,6.23,6.23,0
-6.66,-3.98,0.05,-0.10,6.44,6.44,0
-7.29,-0.85,0.02,-0.12,6.63,6.63,0
-7.17,2.04,-0.02,-0.10,6.84,6.84,0
-7.57,3.51,-0.04,-0.11,7.05,7.05,0
-7.42,6.05,-0.09,-0.13,7.24,7.24,0
-8.01,7.46,-0.13,-0.13,7.45,7.45,0
-8.45,8.66,-0.14,-0.13,7.65,7.65,0
-8.49,9.32,-0.15,-0.14,8.07,8.07,0
-8.21,7.64,-0.12,-0.14,8.26,8.26,0
-8.30,6.44,-0.11,-0.13,8.47,8.47,0
-7.90,3.31,-0.08,-0.14,8.68,8.68,0
-7.06,0.75,-0.02,-0.12,8.89,8.89,0
-6.25,-1.89,0.02,-0.09,9.10,9.10,0
-7.04,-2.44,0.06,-0.11,9.29,9.29,0
-7.62,-2.82,0.06,-0.12,9.50,9.50,0
-7.48,-2.59,0.04,-0.12,9.70,9.70,0
-7.38,-2.47,0.04,-0.11,9.91,9.91,0
-7.50,-2.95,0.05,-0.13,10.12,10.12,0
-7.19,-3.31,0.04,-0.11,10.31,10.31,0
-6.85,-3.25,0.07,-0.11,10.52,10.52,0
-6.50,-4.16,0.08,-0.10,10.73,10.73,0
-6.51,-6.00,0.10,-0.10,10.94,10.94,0
-6.68,-9.77,0.16,-0.12,11.14,11.14,0
-5.81,-13.68,0.22,-0.08,11.34,11.34,0
-5.11,-16.70,0.27,-0.06,11.54,11.54,0
-4.70,-19.74,0.33,-0.08,11.75,11.75,0
-4.68,-21.24,0.35,-0.08,11.96,11.96,0
-4.72,-22.35,0.36,-0.07,12.17,12.17,0
-4.85,-22.52,0.36,-0.07,12.36,12.36,0
-4.85,-22.47,0.35,-0.07,12.57,12.57,0
-4.90,-20.07,0.32,-0.07,12.78,12.78,0
-5.31,-16.05,0.26,-0.08,12.98,12.98,0
-6.29,-11.11,0.20,-0.11,13.19,13.19,0
-7.40,-6.82,0.12,-0.12,13.38,13.38,0
-7.68,-4.06,0.07,-0.12,13.59,13.59,0
-7.74,-1.84,0.02,-0.14,13.80,13.80,0
-7.61,-0.22,-0.00,-0.12,14.01,14.01,0
-7.66,0.29,0.00,-0.12,14.20,14.20,0
-7.72,0.28,-0.00,-0.12,14.41,14.41,0
-8.15,0.07,0.01,-0.13,14.62,14.62,0
-8.10,-0.25,0.01,-0.13,14.82,14.82,0
-7.97,-1.11,0.03,-0.14,15.03,15.03,0
-7.35,-4.69,0.10,-0.12,15.24,15.24,0
-7.38,-9.36,0.15,-0.11,15.43,15.43,0
-6.62,-14.45,0.23,-0.10,15.64,15.64,0
-5.50,-18.01,0.30,-0.06,15.85,15.85,0
-5.39,-20.74,0.34,-0.09,16.06,16.06,0
-5.38,-22.34,0.37,-0.07,16.26,16.26,0
-4.80,-23.41,0.38,-0.08,16.46,16.46,0
-4.93,-24.57,0.40,-0.08,16.66,16.66,0
-5.20,-24.05,0.38,-0.09,16.87,16.87,0
-5.49,-20.33,0.33,-0.07,17.08,17.08,0
-6.65,-10.11,0.17,-0.10,17.50,17.50,0
-7.18,-6.43,0.11,-0.12,17.69,17.69,0
-7.71,-4.24,0.08,-0.12,17.90,17.90,0
-7.93,-3.28,0.06,-0.13,18.10,18.10,0
-8.04,-2.48,0.03,-0.12,18.30,18.30,0
-7.98,-2.15,0.04,-0.13,18.50,18.50,0
-7.91,-2.07,0.03,-0.12,18.71,18.71,0
-7.80,-2.19,0.04,-0.13,18.92,18.92,0
-7.87,-2.01,0.04,-0.12,19.13,19.13,0
-7.89,-1.34,0.02,-0.12,19.32,19.32,0
-8.23,1.34,-0.03,-0.13,19.53,19.53,0
-8.07,3.29,-0.03,-0.11,19.74,19.74,0
-8.47,5.71,-0.09,-0.11,19.95,19.95,0
-8.27,7.83,-0.13,-0.15,20.15,20.15,0
-8.78,9.45,-0.15,-0.14,20.35,20.35,0
-9.31,11.02,-0.18,-0.16,20.55,20.55,0
-9.54,10.67,-0.17,-0.15,20.76,20.76,0
-8.92,7.27,-0.10,-0.14,20.95,20.95,0
-8.86,1.32,-0.05,-0.15,21.16,21.16,0
-7.93,-2.86,0.04,-0.11,21.35,21.35,0
-7.10,-4.93,0.09,-0.09,21.56,21.56,0
-7.82,-5.79,0.11,-0.13,21.77,21.77,0
